,Node,Authority Score,Hub Score
6033,6412,0.0,1.055880893648635e-05
6034,6413,0.0,1.055880893648635e-05
1692,6414,0.0008270908200609556,0.00022199396349224397
6035,6415,0.0,3.0418506197988412e-05
6036,6416,0.0,2.2557484802988903e-05
1486,6417,0.0007472880773714317,0.0
2172,6421,4.859031613668186e-05,0.0001801510964560671
2076,6422,0.00043333412304292606,0.00011529489228631454
6038,6423,0.0,4.276043040986275e-06
1976,6424,0.0002643827776585363,1.3842469749467019e-05
6039,6426,0.0,5.750139743789259e-07
3933,6427,4.587344225218555e-05,0.0
6041,6428,0.0,2.0403897293715947e-05
6040,6429,0.0,6.536561385960803e-06
6042,6430,0.0,7.040220927143278e-06
6043,6431,0.0,7.040220927143278e-06
1110,6432,0.0005616544684722913,0.0
3612,6435,0.00010968897353985248,0.0
6044,6436,0.0,2.39553811889877e-05
1083,6437,0.0008031636839552289,0.0
6045,6439,0.0,8.820858802788517e-06
6046,6440,0.0,5.2607945705138365e-05
1036,6441,0.0007037101269433629,0.0
1487,6442,0.0004893482057006935,4.47446125018375e-05
6047,6443,0.0,0.0007513225570873396
6048,6444,0.0,1.2064217162781103e-05
6050,6445,0.0,7.612044362839186e-05
6052,6446,0.0,1.2064217162781103e-05
1977,6447,0.00015567360633249888,0.00011414923383732757
6049,6448,0.0,1.2064217162781103e-05
6053,6450,0.0,8.181963125744695e-06
6054,6451,0.0,8.181963125744695e-06
6055,6452,0.0,1.2756235549856153e-05
6056,6453,0.0,8.181963125744695e-06
6057,6454,0.0,8.181963125744695e-06
6058,6455,0.0,8.181963125744695e-06
6059,6456,0.0,2.9998558475678554e-05
6060,6457,0.0,1.2861148869997917e-05
1099,6458,0.0006527403327262801,0.0002551712945873942
6061,6459,0.0,1.5457856447228788e-05
6109,6460,0.0,0.0003820322367731468
6062,6461,0.0,7.369149366753778e-05
2934,6462,0.00015615049472688462,2.220891814553401e-05
1488,6464,0.00013783231296673348,0.0
6063,6466,0.0,3.3139826504197424e-06
6064,6467,0.0,9.715580672498793e-05
6065,6468,0.0,3.3139826504197424e-06
6066,6469,0.0,1.1369986388482062e-05
6067,6470,0.0,1.640473410451837e-06
6068,6471,0.0,2.8136508648041902e-05
1621,6472,0.00013087362327479158,0.0
2077,6474,0.0002997668353209275,6.956272402693794e-06
3934,6475,3.7034043799239136e-05,0.0
6069,6477,0.0,2.0914358040916332e-05
6071,6478,0.0,2.0914358040916332e-05
6070,6479,0.0,0.00017230471340474066
6072,6480,0.0,9.566426708480744e-06
1489,6481,0.0007631900140257536,0.0
6073,6483,0.0,0.00018898501831339469
6074,6484,0.0,9.630102754640752e-05
6075,6485,0.0,1.0640002492092966e-05
6076,6486,0.0,0.0006424108287170885
6077,6487,0.0,2.705119194942236e-05
6078,6488,0.0,0.0002514052411539349
6079,6489,0.0,1.9857542924768304e-05
6080,6490,0.0,1.8039622132641625e-05
2078,6491,0.0001310356735685109,3.7232279121894026e-05
6081,6492,0.0,1.8099098825446654e-05
6082,6493,0.0,1.0640002492092966e-05
6083,6494,0.0,0.0008307812721616264
6085,6495,0.0,1.0846314220535734e-05
879,6496,0.0008488377007034099,0.0
6086,6497,0.0,6.278209761712844e-06
1154,6498,0.0005008627716606619,0.0
6087,6500,0.0,7.206837750908506e-05
2397,6501,0.0005156754267566337,0.00019208034944358333
6088,6502,0.0,0.00011044845856491515
1155,6503,0.0004300526513674593,3.2298720816756796e-05
6089,6504,0.0,5.5513674604524974e-05
1439,6505,0.000817418592161875,0.0
6090,6506,0.0,6.285669111531873e-06
6091,6507,0.0,6.285669111531873e-06
6092,6508,0.0,6.285669111531873e-06
6093,6509,0.0,6.285669111531873e-06
6094,6510,0.0,0.0004803857968112343
1490,6511,0.00011403513281453795,0.0
6095,6513,0.0,7.326731044196327e-06
6096,6514,0.0,7.326731044196327e-06
6097,6515,0.0,7.326731044196327e-06
6098,6516,0.0,5.732719832719314e-06
6099,6517,0.0,1.636034097504541e-05
6100,6518,0.0,0.0003256259307823805
6101,6519,0.0,1.1962443804872379e-05
6102,6520,0.0,1.9613331469966407e-05
6103,6521,0.0,1.1962443804872379e-05
6104,6522,0.0,0.00023975813096297402
1491,6523,0.0008326165345355983,0.00042094536315486424
6105,6524,0.0,5.754090546307124e-05
6106,6525,0.0,0.00018121897085667988
6107,6526,0.0,8.425453580708868e-05
6108,6527,0.0,6.317718255793725e-06
1492,6528,0.0005040146787489161,0.0
1493,6529,0.00017285096608823608,0.0
3979,6530,4.091242997038841e-05,0.0
3587,6532,4.536402203195836e-05,0.0
6111,6533,0.0,5.1136704039486855e-06
6112,6534,0.0,5.1136704039486855e-06
6114,6535,0.0,5.1136704039486855e-06
6117,6536,0.0,9.66054782029469e-06
6113,6537,0.0,2.1207520971924646e-05
6115,6538,0.0,0.00015855939219356103
6116,6539,0.0,5.1136704039486855e-06
6118,6541,0.0,4.2917119678668915e-06
6119,6542,0.0,4.2917119678668915e-06
3691,6543,5.651774528827144e-05,0.0
6120,6544,0.0,1.2053826754171198e-05
6121,6545,0.0,4.11590642372862e-05
6122,6546,0.0,2.249411226411289e-05
6123,6547,0.0,1.2053826754171198e-05
6124,6548,0.0,8.708619538161547e-05
6125,6550,0.0,6.151093831651335e-05
6189,6551,0.0,2.2654853181099178e-05
1494,6552,0.0004115697827432805,0.00031715419917043876
1309,6553,0.0002930234133184051,0.0
2079,6554,0.0004339233971303745,0.0
1495,6555,0.00084712270265296,0.00031466603875576765
1330,6560,0.0011031814775445295,0.00039311308791443566
6126,6561,0.0,2.4567184452999394e-05
6132,6563,0.0,0.0005670571673989094
6127,6565,0.0,7.770273346415207e-06
1037,6566,0.000619896561688742,0.0
1496,6567,0.00015587363370438885,0.0
2637,6568,2.079948409884396e-05,0.0
1869,6570,0.0004433676932224029,3.1357549974460855e-05
2080,6571,0.00015711553531748938,0.0
6128,6572,0.0,5.6428516052495e-06
6129,6573,0.0,5.6428516052495e-06
6130,6574,0.0,7.888116306068615e-06
6131,6575,0.0,7.888116306068615e-06
1497,6576,0.0006292978326932009,0.0
6134,6577,0.0,0.00010390713574516373
6135,6578,0.0,5.947167076924864e-06
6136,6579,0.0,5.947167076924864e-06
6137,6580,0.0,5.947167076924864e-06
6139,6581,0.0,5.947167076924864e-06
6140,6582,0.0,5.947167076924864e-06
6141,6583,0.0,5.947167076924864e-06
6143,6584,0.0,5.947167076924864e-06
6145,6585,0.0,5.947167076924864e-06
6138,6586,0.0,5.947167076924864e-06
6142,6587,0.0,5.947167076924864e-06
6144,6588,0.0,5.947167076924864e-06
1352,6589,0.0005089310523339998,0.0
2173,6590,9.76299020808133e-05,0.0
1331,6592,7.071647060631449e-05,3.678247672951171e-06
2081,6594,0.0005070957733768256,0.0
1851,6595,0.0004468474391181205,0.0001373453230472738
1498,6596,0.0002504145617154564,0.0011363843311200461
6146,6598,0.0,6.043184134796249e-05
1440,6599,0.00044989665712990955,0.0
1499,6600,0.0006939207298893484,0.0
6147,6601,0.0,8.698150764532808e-06
6148,6602,0.0,8.698150764532808e-06
6149,6603,0.0,8.698150764532808e-06
6150,6604,0.0,8.698150764532808e-06
6151,6605,0.0,0.00010753942576696262
1693,6606,0.00025233884899022687,0.0
6152,6607,0.0,4.403755594944134e-05
6153,6608,0.0,0.00015022530696552383
6187,6609,0.0,8.335640132990515e-05
3894,6611,2.635623695329762e-05,0.00015194764536588184
6154,6612,0.0,4.4037192410784854e-05
1978,6613,0.0004803401405467983,0.00010354561059574898
6156,6614,0.0,3.9559753047808374e-05
6157,6615,0.0,0.0012679465612794461
6158,6616,0.0,0.00019585706493689093
6159,6617,0.0,7.304715422892544e-06
2320,6618,0.00042615791378537916,0.0007087309423271372
6155,6619,0.0,0.000787700377122594
6294,6620,0.0,0.0008554408144689293
3223,6621,1.0401134180646751e-05,0.0
6160,6622,0.0,2.4988425996230335e-05
6161,6623,1.8722624124760355e-07,0.0
334,6624,0.0006869476819149311,0.001046655080931079
6162,6625,0.0,3.085679841098748e-05
6164,6626,0.0,9.828411024312829e-05
6163,6627,0.0,0.0004320841217519243
1622,6628,0.00014543767887692147,0.0
6165,6630,0.0,5.8229204709438e-06
2082,6632,0.0005326713760851624,0.0
6168,6633,0.0,1.464585123979329e-05
1332,6634,0.0011684161446831453,2.2090351939381948e-05
6169,6635,0.0,8.965194712093735e-05
6167,6636,0.0,4.690088886470912e-05
6859,6638,0.0,1.0618505351337315e-05
6170,6639,0.0,6.021390910350612e-08
5801,6641,4.803742874286694e-06,0.0
6171,6643,0.0,5.512776648634934e-05
6172,6644,0.0,2.2872728861433522e-05
6173,6645,0.0,3.718449485592752e-05
6174,6646,0.0,7.017707301596276e-05
6175,6647,0.0,2.2872728861433522e-05
6177,6648,0.0,4.40366176611027e-05
6178,6649,0.0,0.0002761019813305719
6179,6650,0.0,2.2872728861433522e-05
6180,6651,0.0,2.2872728861433522e-05
6181,6652,0.0,2.2872728861433522e-05
6182,6653,0.0,2.2872728861433522e-05
6183,6654,0.0,2.2872728861433522e-05
6176,6655,0.0,7.861054318087579e-05
6184,6656,0.0,1.2236509290316723e-06
6185,6657,0.0,8.928588547994006e-05
6186,6658,0.0,6.866579062598908e-05
6188,6660,0.0,5.201151069380953e-07
5203,6661,4.149372256280327e-05,0.0
2083,6663,0.00018430687432008713,0.0
1353,6665,0.0010209952243438601,0.0002216746748571156
6190,6666,0.0,4.5513785979427284e-05
2084,6668,0.00010632065318827476,0.0
1623,6670,6.201688871839987e-05,0.0
6191,6671,0.0,4.234826735036924e-05
6192,6672,0.0,1.0753565070455859e-05
6193,6673,0.0,1.0753565070455859e-05
6194,6674,0.0,1.0753565070455859e-05
6195,6675,0.0,1.0753565070455859e-05
6196,6676,0.0,6.658416873272686e-05
6197,6677,0.0,1.0753565070455859e-05
6198,6678,0.0,1.0753565070455859e-05
6199,6679,0.0,1.0753565070455859e-05
4323,6680,1.0878275458670423e-05,0.0
5288,6681,1.1894621771871582e-05,0.0
1441,6682,0.00011339242911505678,0.0
6200,6683,0.0,3.7184278168695813e-06
6201,6684,0.0,8.639729478364638e-07
2085,6685,6.892599988171537e-05,0.0
2086,6686,0.00011433015925767477,0.0
6202,6687,0.0,5.856656601465395e-09
6203,6688,0.0,5.856656601465395e-09
6204,6689,0.0,5.856656601465395e-09
6205,6690,0.0,5.856656601465395e-09
1672,6691,4.672321202078433e-07,0.0
6349,6692,0.0,6.293577323680605e-05
6206,6695,0.0,1.93947955652716e-05
6207,6696,0.0,1.3724798907242813e-05
6208,6697,0.0,6.428026280932854e-06
6209,6698,0.0,6.428026280932854e-06
1500,6699,0.0005128148280437884,0.0
2321,6700,0.00019759662521937017,0.0
6210,6701,0.0,2.476832241335452e-06
6211,6702,0.0,9.585681392837916e-05
6212,6703,0.0,6.755978529725344e-06
6213,6705,0.0,4.061829147094963e-06
6214,6706,0.0,2.370745272055883e-05
1624,6707,5.282302013437548e-05,0.0
4607,6709,1.3054983878239606e-05,1.5841802895915873e-05
6215,6710,0.0,3.603714735794015e-05
6216,6711,0.0,6.337622191034815e-05
2358,6712,0.000243912663554971,6.768014887797412e-05
6217,6713,0.0,3.6620955072107526e-05
2303,6714,0.0004609030371161344,0.0008407025820399111
880,6715,0.0008355874964968755,0.0
6219,6717,0.0,2.7548636592904456e-05
6218,6718,0.0,6.817254797865234e-06
6220,6719,0.0,2.4592391311233848e-05
1644,6720,0.0005438666853724506,0.0
4363,6721,8.685227826299305e-05,0.0
3042,6723,3.475383467264123e-05,0.0
4227,6724,6.840851073100337e-05,0.0
1625,6725,0.0002940735996849209,0.0
6236,6726,0.0,9.795508958404047e-05
6221,6727,0.0,1.507135114935241e-05
6222,6728,0.0,1.507135114935241e-05
6223,6729,0.0,1.2797960932262404e-05
6224,6730,0.0,1.2797960932262404e-05
6225,6731,0.0,1.2797960932262404e-05
6226,6732,0.0,1.2797960932262404e-05
6227,6734,0.0,2.1787019998324336e-05
6228,6735,0.0,6.355782956362431e-06
2322,6736,0.00048114248376407697,0.0002980615014549763
1310,6737,0.00022117264883979515,6.355782956362431e-06
6229,6738,0.0,6.355782956362431e-06
881,6739,0.0005070514029350913,0.0
6230,6744,0.0,1.4811715351012817e-05
6231,6745,0.0,4.574272424111457e-06
6232,6746,0.0,1.0605292514358744e-05
6311,6747,0.0,5.638963056281378e-05
6233,6749,0.0,1.6425046768854429e-06
6234,6751,0.0,3.328163489576255e-06
6237,6752,0.0,7.91423916836674e-06
6238,6753,0.0,2.5727914229149697e-05
2615,6755,8.279787208694159e-05,1.6676461781967998e-05
5687,6756,4.25881077791371e-06,0.0
6235,6757,2.493632614244438e-08,0.0
6239,6758,0.0,7.494913677830106e-05
2323,6759,0.00019440201047543038,1.4741566057195254e-05
6240,6760,0.0,1.393344667392156e-05
6241,6761,0.0,8.591646632589631e-06
3224,6762,1.3939958716853269e-05,0.0
6242,6764,0.0,1.0440285509941691e-05
335,6765,0.0004697664211569165,1.0440285509941691e-05
6243,6766,0.0,0.00013194825167283237
6244,6767,0.0,2.014152445248031e-05
6245,6768,0.0,6.020962886350376e-06
2616,6769,3.417047233648653e-05,0.0
1501,6770,0.0006907117605368956,5.646227606423006e-05
6246,6771,0.0,1.8837008365407447e-05
2324,6772,4.3259913157145995e-05,0.0005980017728417981
6249,6773,0.0,1.0077113036587936e-05
1224,6774,0.0009003614613541905,0.00023652014561293498
6248,6775,0.0,3.3062963708500455e-05
6276,6776,0.0,3.4496769638961784e-05
1626,6777,0.00020761191202872976,0.0
5269,6778,2.170556543853414e-05,0.0
6250,6779,0.0,3.530326688218477e-05
946,6780,0.00044051618405388266,4.0174910758235124e-05
6251,6781,0.0,7.593902804546781e-05
6252,6782,0.0,9.701238942538618e-06
2087,6783,0.000568805222259295,3.2825689632931156e-05
1442,6784,0.000904659294948743,0.0003579745000513299
6253,6787,0.0,1.3839905850713247e-06
1502,6788,0.0001104119465103642,0.0
2325,6789,0.0004756949505039082,0.00010423117586170756
336,6790,0.0005903265649073719,0.00015793103902763148
5795,6791,7.35052539641144e-08,0.0
6254,6793,0.0,1.0237442926901362e-05
6255,6794,0.0,1.0237442926901362e-05
6256,6795,0.0,1.7754711734418837e-05
6257,6797,0.0,1.4311765994493992e-05
6258,6798,0.0,1.4311765994493992e-05
6259,6800,0.0,1.4311765994493992e-05
6260,6801,0.0,5.023719363713959e-05
6261,6802,0.0,5.840551605773761e-06
1979,6803,0.0003340027160495447,0.0
6262,6804,0.0,3.906657925359964e-05
1627,6805,8.417198117834249e-05,0.0
2638,6806,0.00012726263829987888,0.0
6264,6807,0.0,1.590778798978443e-06
6263,6808,0.0,1.590778798978443e-06
1980,6809,0.00012690908851347243,8.725121740469051e-06
6265,6810,0.0,8.657927006941866e-06
6267,6811,0.0,8.657927006941866e-06
6266,6812,0.0,1.612223775275802e-05
1981,6813,2.0423418750466025e-05,9.561858461324642e-06
6268,6815,0.0,4.101486581304373e-05
6269,6816,0.0,1.0420513450651064e-05
6270,6818,0.0,1.7089720646361672e-05
6271,6819,0.0,8.807392846268925e-06
6273,6821,0.0,9.884344556116718e-06
6274,6822,0.0,2.001292458604834e-05
6275,6824,0.0,9.884344556116718e-06
4238,6826,2.6053538131830657e-05,0.0
6277,6828,0.0,8.77121482900311e-06
6278,6829,0.0,4.533107484400554e-05
1225,6832,0.0012335063414913119,0.0
1038,6833,0.0006988465853126908,1.5515920296799772e-05
6279,6834,0.0,4.1014932953735334e-05
6280,6835,0.0,8.759895328819507e-06
6281,6836,0.0,8.759895328819507e-06
6282,6837,0.0,6.883319565833958e-06
1780,6840,0.00011570454199717555,0.0
6283,6841,0.0,2.4260544136664314e-05
6284,6842,0.0,9.561858461324642e-06
6285,6843,0.0,9.561858461324642e-06
6286,6844,0.0,9.561858461324642e-06
6287,6845,0.0,1.9654784499237245e-05
6288,6846,0.0,4.993323395119473e-05
6290,6847,0.0,4.193041298382599e-06
6289,6848,0.0,0.0001477435996213799
2617,6850,0.00033451228393212556,0.0
6291,6852,0.0,7.29728429602362e-06
6292,6854,0.0,9.397883093773875e-06
1039,6855,0.0007497439481547786,0.00016146194299259507
5102,6856,6.041427465777581e-06,0.0
4659,6858,1.2033765554257053e-05,0.0
6293,6859,0.0,0.00011708996200696403
1503,6860,0.0006541452555491617,0.0
6295,6861,0.0,1.6508341465827902e-05
6296,6862,0.0,9.003512110388036e-06
6297,6863,0.0,4.1258549735303866e-05
6298,6864,0.0,2.2193897644630412e-05
6301,6865,0.0,0.00019467308294606684
6299,6866,0.0,3.529313039725033e-05
6300,6867,0.0,5.092848898291787e-05
1040,6869,0.000815479477212719,6.454895790653207e-06
6302,6870,0.0,3.234703850573601e-05
5696,6871,2.96979852520105e-07,0.0
2088,6873,0.0005513161566531794,0.0
1129,6875,0.0005024554713233396,0.00010876935083825351
6303,6876,0.0,1.0128580029931622e-05
6304,6877,0.0,1.0128580029931622e-05
6305,6878,0.0,1.0128580029931622e-05
6306,6880,0.0,2.701853390769202e-05
6307,6881,0.0,1.3828148373449646e-05
6308,6883,0.0,3.689847956335934e-05
6309,6884,0.0,5.946886404470148e-06
6310,6885,0.0,0.00019950544793830382
6312,6886,0.0,7.870912377277964e-05
6504,6889,0.0,2.6546545810981067e-05
1943,6890,0.00011506814375960847,0.0
2219,6892,8.913255219140115e-05,0.0
6314,6895,0.0,6.422741667162275e-05
6315,6896,0.0,3.921301684637964e-05
2089,6897,0.0006176578962085739,0.0
6316,6899,0.0,2.6500384011232176e-05
6317,6900,0.0,0.00035162658220631653
1504,6901,0.0006001530981066724,0.0
6318,6902,0.0,0.0002573144769568838
6319,6903,0.0,3.690697745531723e-08
1937,6904,2.944363397129394e-06,0.0
6320,6905,0.0,1.604225945594282e-05
6322,6906,0.0,0.00043887118747986444
2090,6907,0.000524641348397221,0.0014013411956134204
6323,6908,0.0,1.604225945594282e-05
6324,6909,0.0,1.604225945594282e-05
6326,6910,0.0,1.604225945594282e-05
6328,6911,0.0,4.481928920502012e-05
6329,6912,0.0,5.231866988117969e-05
1156,6913,0.0006964831336030592,0.0004235708451071926
1259,6914,0.0007980121441774495,0.0007092905670848772
6321,6915,0.0,2.0773385307527603e-05
6327,6916,0.0,0.0004007844949034333
2326,6917,6.61704300492624e-05,3.5538979921984096e-05
1333,6918,0.0005327183095477314,0.0002618356344448771
4228,6920,5.871344242174146e-05,0.0
6330,6921,0.0,1.611055087584019e-05
6331,6922,0.0,1.611055087584019e-05
1650,6923,9.374567292914327e-05,1.680062217283091e-05
2327,6924,8.491235715000537e-05,9.196738845178915e-05
6332,6926,0.0,8.154943433131875e-06
6333,6927,0.0,8.154943433131875e-06
6334,6928,0.0,1.3340622368998186e-05
6335,6929,0.0,7.504829355439865e-06
1260,6930,0.0005987199814076292,0.0
2328,6933,0.00014010870977985336,0.0
1505,6934,0.0007639379959968278,0.0005858982693076034
6336,6935,0.0,2.675743590203028e-05
6337,6936,0.0,1.8167558116563562e-05
1628,6938,0.00011551498478328777,1.9584299113507825e-05
6338,6940,0.0,5.784451320684458e-06
6339,6941,0.0,0.0004978144271983649
3633,6942,0.00015398645109285168,0.0
6340,6943,0.0,1.3215390608730305e-05
1710,6945,0.00031268098063528036,0.00015702663519575322
1157,6946,0.000935775612563772,0.0002973159824737583
6342,6947,0.0,5.888423532165465e-06
1041,6948,0.00037074115832576575,0.0
6341,6949,0.0,4.639941521401005e-05
5204,6950,4.3574645702127597e-05,0.0
1506,6951,2.642115156834724e-05,0.00031170592273641507
1629,6953,0.00034070711802816736,7.502825383494567e-06
6343,6954,0.0,1.9807448258194193e-05
1042,6955,0.0005985601086125256,0.0
6350,6958,0.0,1.4024581068603618e-05
6348,6959,0.0,5.006003215063329e-05
6351,6960,0.0,1.319621623764456e-05
6352,6961,0.0,1.5739913361408176e-05
6353,6962,0.0,1.319621623764456e-05
6354,6963,0.0,1.319621623764456e-05
337,6965,8.521568493207287e-06,0.0
1354,6967,8.590193272709638e-05,0.0
6355,6968,0.0,1.0436673577381537e-05
6356,6969,0.0,1.0436673577381537e-05
6358,6971,0.0,5.212651408541538e-05
6359,6972,0.0,1.9153378692075112e-05
6360,6974,0.0,2.8370919124750452e-05
6361,6975,0.0,0.00012111449305299819
1938,6976,0.0005621094442135611,0.0004128462338346528
6362,6978,0.0,1.0761505062624235e-05
1226,6979,0.0008585309280006743,0.0
1507,6980,0.0005495125355207248,0.0
6363,6981,0.0,3.087082442024288e-06
1982,6982,0.0002462811417494608,0.0
6037,6983,8.638491004364331e-07,0.0
6364,6984,0.0,6.464958050320537e-05
6365,6985,0.0,9.217540432675338e-06
6470,6986,0.0,6.1044590080234096e-06
5693,6987,9.610836043055923e-06,0.0
6366,6990,0.0,1.4847041595177119e-05
6367,6991,0.0,0.00016803976262025144
1651,6993,0.00020293096918219415,0.0005815920189503551
1694,6994,0.0003869924545112876,0.00011312602085265371
6368,6995,0.0,7.39961964054866e-06
6369,6996,0.0,4.68366170288849e-07
1630,6997,3.7365297928331974e-05,0.0
6370,6998,0.0,1.1285842022160985e-05
6371,6999,0.0,1.1285842022160985e-05
6372,7000,0.0,1.1285842022160985e-05
6373,7001,0.0,1.1285842022160985e-05
6374,7002,0.0,2.6542106219983765e-05
6375,7003,0.0,1.1285842022160985e-05
6376,7004,0.0,1.1285842022160985e-05
1508,7005,0.0004586444094601932,0.00015373160352884354
6377,7006,0.0,1.1285842022160985e-05
6378,7007,0.0,1.1285842022160985e-05
6379,7008,0.0,1.1285842022160985e-05
6380,7009,0.0,1.1285842022160985e-05
6381,7010,0.0,1.1285842022160985e-05
6382,7011,0.0,5.774017581468546e-05
1597,7012,0.0004598012940042369,8.97582157542349e-05
6383,7013,0.0,1.1285842022160985e-05
6384,7014,0.0,2.020318144213934e-05
6385,7015,0.0,1.1285842022160985e-05
6386,7016,0.0,1.1285842022160985e-05
6387,7017,0.0,1.1285842022160985e-05
6388,7018,0.0,1.1285842022160985e-05
6389,7019,0.0,3.604092810443356e-05
6390,7020,0.0,3.226936316979688e-05
1509,7021,0.0007114071538302202,0.0001234130366769025
6391,7022,0.0,1.1285842022160985e-05
3895,7023,5.334941802033475e-05,4.607711103261459e-05
6392,7024,0.0,3.324968413411468e-05
6393,7025,0.0,1.1285842022160985e-05
6394,7026,0.0,0.00010019781219096264
6395,7027,0.0,1.1285842022160985e-05
6396,7028,0.0,1.1285842022160985e-05
6397,7029,0.0,2.5406593497831894e-05
6416,7030,0.0,2.29625743156332e-05
6398,7031,0.0,4.882863550458678e-93
6400,7032,0.0,4.882863550458678e-93
6399,7033,3.8954489645091504e-91,0.0
2091,7034,4.807852014098468e-05,0.0
6401,7035,0.0,2.7193169324627157e-05
6402,7036,0.0,2.1402391790122537e-05
6403,7037,0.0,1.858242425350759e-05
6420,7038,0.0,5.478228389748123e-05
1158,7040,0.00022497125932229313,0.0
6404,7041,0.0,1.2820772284760446e-07
2988,7042,1.0228150675270513e-05,0.0
6405,7043,0.0,6.828209910759753e-05
6406,7044,0.0,1.3003514533945111e-05
6408,7045,0.0,0.00024847123762846134
6410,7046,0.0,0.0001772806285445131
1510,7047,0.0004833618246898412,0.0009467489035079699
6412,7048,0.0,4.023477721715453e-06
6414,7049,0.0,0.0001705240956890806
1227,7050,0.0004064604320770714,4.6571916657067436e-05
6407,7051,0.0,4.023477721715453e-06
1159,7052,0.0007426734940401724,0.001031407054847049
6409,7053,0.0,0.00019858308334175912
1631,7054,0.0004340797674843241,0.00026355897068867316
6411,7055,0.0,0.0007163214395018258
6413,7056,0.0,0.00026666793937232044
6415,7057,0.0,0.0009361525461932119
2639,7059,0.00032098484757596413,0.0
2640,7060,6.608525693273061e-05,0.0
6417,7061,0.0,3.44511742462465e-05
4567,7062,2.4719256684472375e-05,4.984405327344487e-05
1443,7063,0.0005621750390458676,0.00019400069473779656
6418,7064,0.0,4.823166803155873e-05
6419,7065,0.0,2.7871909539016885e-05
6422,7070,0.0,1.4749094091303482e-05
6423,7071,0.0,3.856922467304983e-05
6421,7072,0.0,4.868014127676268e-06
2092,7073,0.0003883602397837046,0.0
1355,7074,0.00019221012477674976,0.0
6424,7079,0.0,1.7540735241920235e-05
6425,7080,0.0,0.0005208318969331749
6427,7082,0.0,6.638389371142111e-06
6431,7084,0.0,1.1729750977681048e-05
6428,7085,0.0,1.1729750977681048e-05
6430,7086,0.0,0.0008086258354358628
6429,7087,0.0,2.0564106659821117e-05
2845,7088,0.00029360043156223114,3.703462557235653e-05
6434,7089,0.0,2.0135389285703366e-05
6432,7090,0.0,0.00013254673934170292
1111,7092,0.0011309196820779776,0.0007491594836652265
1444,7094,0.000523113782204099,0.0
6436,7095,0.0,1.464585123979329e-05
6435,7096,0.0,5.1607708607936796e-05
6437,7098,0.0,6.259989809542822e-06
6438,7099,0.0,0.00016005438033885727
6439,7100,0.0,0.00013275646062718046
1511,7101,0.0004994092210324153,0.0
6440,7103,0.0,7.275893321484092e-06
6441,7104,0.0,0.00014610797012284106
6442,7106,0.0,3.6669993393373844e-05
6443,7107,0.0,7.363051329057675e-06
1100,7108,0.0005804559314870027,0.0
6444,7109,0.0,1.743538433936418e-05
2641,7110,0.0001431224714748644,4.56355429043991e-05
6445,7111,0.0,9.881079963627214e-06
6446,7112,0.0,9.881079963627214e-06
6447,7113,0.0,0.00010558212001080282
6448,7114,0.0,9.881079963627214e-06
1084,7115,0.0007882924090501776,0.0
1652,7116,0.0003928620855702427,1.758293349964491e-05
6450,7117,0.0,7.612720984680059e-05
6449,7118,0.0,6.371234267346968e-06
1043,7119,0.0005082840770156393,0.0
2642,7120,0.00021415554989942425,0.00011558364207358314
6451,7121,0.0,6.510868271577875e-05
6453,7122,0.0,4.7311258515847816e-06
6452,7123,0.0,4.7311258515847816e-06
6454,7124,0.0,3.2255037624915826e-05
6455,7125,0.0,3.2255037624915826e-05
6462,7126,0.0,4.634398890840649e-05
6456,7127,0.0,3.774457567082591e-05
6457,7128,0.0,4.359475208949867e-05
6458,7129,0.0,0.00010270609753628286
6460,7130,0.0,4.007533425260636e-05
1983,7131,0.0004564048294452154,0.0002432597006136928
6463,7132,0.0,0.00024424226725729066
6464,7133,0.0,3.2255037624915826e-05
6466,7134,0.0,4.8249404646408264e-05
6469,7135,0.0,3.2255037624915826e-05
6459,7136,0.0,3.6848930447124164e-05
6461,7137,0.0,3.2255037624915826e-05
6465,7138,0.0,3.870993341556904e-05
6467,7139,0.0,4.895875734119591e-05
6468,7140,0.0,3.2255037624915826e-05
6471,7142,0.0,2.6439881182268265e-05
1044,7143,0.0004870012908605562,0.0
1045,7144,0.0004983307092605375,0.0
6472,7145,0.0,6.2464708907541985e-06
3147,7146,6.112171042508058e-05,6.2464708907541985e-06
4610,7149,3.58994033672547e-05,0.0
6704,7150,0.0,7.926573348208233e-05
6473,7151,0.0,1.0367409905737273e-05
6474,7153,0.0,8.64976743010433e-05
6475,7154,0.0,1.3190385534242374e-05
6476,7155,0.0,1.3190385534242374e-05
6477,7156,0.0,1.3190385534242374e-05
6478,7157,0.0,1.3190385534242374e-05
6480,7158,0.0,1.3190385534242374e-05
6481,7159,0.0,1.3190385534242374e-05
6479,7160,0.0,1.3190385534242374e-05
338,7161,2.653298889202749e-05,0.0
2329,7162,0.0001296478415460112,0.0
6482,7163,0.0,2.150486027948901e-06
6483,7164,0.0,3.1332462005601146e-05
6484,7165,0.0,2.8228238599260634e-05
6485,7166,0.0,7.064349799591458e-06
6486,7167,0.0,7.064349799591458e-06
1445,7168,0.0005635794207102911,0.0
6608,7170,0.0,9.217242264001034e-06
6565,7171,0.0,8.933374035097744e-05
6487,7172,0.0,1.3224927058493923e-05
6488,7173,0.0,1.1350778257287182e-05
6489,7174,0.0,7.820296627690528e-06
6490,7175,0.0,1.3541235411012937e-05
6493,7176,0.0,3.147443732638047e-05
